"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Alvin Kamara (NO)","16","66","4.1","17","0","0","15","20","124","8.3","0","0","1","34.0","34.0","100.0%"
"2","Todd Gurley II (FA)","23","105","4.6","14","0","1","5","6","51","10.2","0","1","1","24.6","24.6","0.0%"
"3","Carlos Hyde (FA)","23","98","4.3","22","1","2","2","2","5","2.5","0","0","1","24.3","24.3","0.0%"
"4","Adrian Peterson (FA)","19","120","6.3","41","3","2","0","0","0","0","0","0","1","24.0","24.0","4.0%"
"5","Saquon Barkley (NYG)","17","82","4.8","24","1","1","5","5","35","7.0","0","0","1","22.7","22.7","100.0%"
"6","Christian McCaffrey (CAR)","28","184","6.6","45","3","0","2","2","10","5.0","0","0","1","21.4","21.4","100.0%"
"7","Chris Carson (FA)","32","102","3.2","13","0","1","2","2","22","11.0","0","0","1","20.4","20.4","1.0%"
"8","Giovani Bernard (TB)","12","61","5.1","23","2","1","5","9","25","5.0","0","0","1","19.6","19.6","0.0%"
"9","Isaiah Crowell (FA)","16","34","2.1","8","0","2","2","3","17","8.5","0","0","1","19.1","19.1","0.0%"
"10","Wendell Smallwood (FA)","10","56","5.6","11","0","1","3","5","35","11.7","0","0","1","18.1","18.1","0.0%"
"11","Marshawn Lynch (FA)","19","64","3.4","9","0","1","3","4","22","7.3","0","0","1","17.6","17.6","0.0%"
"12","Javorius Allen (FA)","6","7","1.2","2","0","1","3","4","19","6.3","1","0","1","17.6","17.6","0.0%"
"13","Kareem Hunt (CLE)","18","44","2.4","10","0","2","0","1","0","0","0","0","1","16.4","16.4","89.0%"
"14","Melvin Gordon III (DEN)","15","80","5.3","23","2","1","2","4","4","2.0","0","0","1","16.4","16.4","88.0%"
"15","Alex Collins (FA)","18","68","3.8","14","0","1","3","4","6","2.0","0","0","1","16.4","16.4","19.0%"
"16","Jordan Howard (FA)","24","61","2.5","17","0","1","2","2","20","10.0","0","0","1","16.1","16.1","0.0%"
"17","David Johnson (FA)","12","31","2.6","9","0","0","4","4","30","7.5","1","0","1","16.1","16.1","0.0%"
"18","Chris Ivory (FA)","20","56","2.8","7","0","0","3","4","70","23.3","0","0","1","15.6","15.6","0.0%"
"19","T.J. Yeldon (FA)","7","44","6.3","13","0","0","6","7","46","7.7","0","0","1","15.0","15.0","0.0%"
"20","Ezekiel Elliott (DAL)","16","127","7.9","26","2","0","3","8","11","3.7","0","1","1","14.8","14.8","99.0%"
"21","Matt Breida (NYG)","10","90","9.0","26","3","0","3","3","27","9.0","0","0","1","14.7","14.7","1.0%"
"22","James Conner (ARI)","15","61","4.1","27","1","0","5","6","34","6.8","0","0","1","14.5","14.5","99.0%"
"23","James White (FA)","4","37","9.3","15","0","0","3","3","14","4.7","1","0","1","14.1","14.1","1.0%"
"24","Lamar Miller (FA)","10","10","1.0","5","0","0","5","6","41","8.2","1","1","1","14.1","14.1","0.0%"
"25","Kerryon Johnson (FA)","16","101","6.3","15","0","0","2","3","9","4.5","0","0","1","13.0","13.0","0.0%"
"26","Royce Freeman (HOU)","13","53","4.1","16","0","1","1","1","5","5.0","0","0","1","12.8","12.8","0.0%"
"27","Tevin Coleman (NYJ)","15","33","2.2","15","0","0","2","3","14","7.0","1","0","1","12.7","12.7","0.0%"
"28","Alfred Morris (FA)","14","67","4.8","16","0","1","0","0","0","0","0","0","1","12.7","12.7","0.0%"
"29","Ty Montgomery (NE)","4","16","4.0","11","0","0","6","7","49","8.2","0","0","1","12.5","12.5","1.0%"
"30","Jalen Richard (FA)","0","0","0","0","0","0","6","7","59","9.8","0","0","1","11.9","11.9","1.0%"
"31","Kyle Juszczyk (SF)","0","0","0","0","0","0","2","4","38","19.0","1","0","1","11.8","11.8","0.0%"
"32","Corey Clement (FA)","16","56","3.5","16","0","0","3","4","19","6.3","0","0","1","10.5","10.5","0.0%"
"33","C.J. Anderson (FA)","2","9","4.5","6","0","0","1","1","24","24.0","1","0","1","10.3","10.3","1.0%"
"34","Tarik Cohen (FA)","5","53","10.6","21","1","0","3","3","15","5.0","0","0","1","9.8","9.8","0.0%"
"35","C.J. Ham (MIN)","0","0","0","0","0","0","5","6","47","9.4","0","0","1","9.7","9.7","0.0%"
"36","Devontae Booker (FA)","5","10","2.0","4","0","0","5","7","34","6.8","0","0","1","9.4","9.4","0.0%"
"37","Nyheim Hines (IND)","5","18","3.6","14","0","0","5","5","25","5.0","0","0","1","9.3","9.3","62.0%"
"38","Zach Line (FA)","0","0","0","0","0","0","2","2","6","3.0","1","0","1","8.6","8.6","0.0%"
"39","LeGarrette Blount (FA)","16","48","3.0","13","0","0","2","2","17","8.5","0","0","1","8.5","8.5","0.0%"
"40","Austin Ekeler (LAC)","4","47","11.8","32","2","0","3","3","24","8.0","0","1","1","8.1","8.1","100.0%"
"41","Latavius Murray (FA)","2","1","0.5","2","0","0","5","7","30","6.0","0","0","1","8.1","8.1","0.0%"
"42","Bilal Powell (FA)","14","73","5.2","21","1","0","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"43","Dion Lewis (FA)","9","26","2.9","9","0","0","3","3","14","4.7","0","0","1","7.0","7.0","2.0%"
"44","Theo Riddick (FA)","0","0","0","0","0","0","3","3","36","12.0","0","0","1","6.6","6.6","0.0%"
"45","Ito Smith (FA)","2","-6","-3.0","0","0","0","3","4","41","13.7","0","0","1","6.5","6.5","0.0%"
"46","Jamaal Williams (DET)","5","29","5.8","10","0","0","2","3","16","8.0","0","0","1","6.5","6.5","39.0%"
"47","Sony Michel (MIA)","14","50","3.6","12","0","0","1","3","-1","-1.0","0","0","1","5.9","5.9","12.0%"
"48","Aaron Jones (GB)","6","42","7.0","17","0","0","1","1","5","5.0","0","0","1","5.7","5.7","100.0%"
"49","Derrick Henry (TEN)","18","57","3.2","14","0","0","0","1","0","0","0","0","1","5.7","5.7","100.0%"
